hgnc_id	hugo	chrom	accession	entrez	ensembl	refseq	uniprot
34399	UQCC3	11q12.3	AY358935, BC090057	790955	ENSG00000204922	NM_001085372	Q6UW78
30863	UQCR10	22q12.2	AB028598	29796	ENSG00000184076	NM_013387	Q9UDW1
30862	UQCR11	19p13.3	D55636	10975	ENSG00000127540	NM_006830	O14957
12582	UQCRB	8q22.1	X13585	7381	ENSG00000156467	NM_006294	P14927
12583	UQCRBP1	Xp11.21		442454	ENSG00000237748		
12584	UQCRBP2	1q23.3		100130719	ENSG00000227941		
39033	UQCRBP3	5p15.2		100288785	ENSG00000249928		
12585	UQCRC1	3p21.31	BC009586	7384	ENSG00000010256	NM_003365	P31930
12586	UQCRC2	16p12.2	J04973	7385	ENSG00000140740	NM_003366	P22695
44309	UQCRC2P1	3p21.31		100131327	ENSG00000236736		
12587	UQCRFS1	19q12	BC010035	7386	ENSG00000169021	NM_006003	P47985
12588	UQCRFS1P1	22q13.1		100128525	ENSG00000226085	NG_009458	P0C7P4
39172	UQCRFS1P2	7q34		647123	ENSG00000223721	NG_009734	
39173	UQCRFS1P3	6p22.3		100130994	ENSG00000217314	NG_022295	
12590	UQCRH	1p33	BC001934	7388	ENSG00000173660	NM_006004	P07919
51714	UQCRHL	1p36.21		440567	ENSG00000233954		A0A096LP55
31341	UQCRHP1	6p21.33		100130756	ENSG00000230622		
38045	UQCRHP2	2p23.3		729769	ENSG00000237629		
38046	UQCRHP3	10q11.21		100131995	ENSG00000224162		
38047	UQCRHP4	3p13		100128448	ENSG00000242728		
29594	UQCRQ	5q31.1	BC001390	27089	ENSG00000164405	NM_014402	O14949
17785	URAD	13q12.2		646625	ENSG00000183463		A6NGE7
43695	URAHP	16q24.3		100130015	ENSG00000222019		
17344	URB1	21q22.11	AB011111	9875	ENSG00000142207		O60287
23128	URB1-AS1	21q22.11	BC007928	84996	ENSG00000256073	NR_026845	Q96HZ7
28967	URB2	1q42.13	D50923	9816	ENSG00000135763	NM_014777	Q14146
30890	URGCP	7p13		55665	ENSG00000106608	NM_001077664	Q8TCY9
49188	URGCP-MRPS24	7p13		100534592	ENSG00000270617		
13236	URI1	19q12	AF091095	8725	ENSG00000105176	NM_134447	O94763
28378	URM1	9q34.11	AK097029	81605	ENSG00000167118	NM_030914	Q9BTM9
26444	UROC1	3q21.3	AK055862	131669	ENSG00000159650	NM_144639	Q96N76
12591	UROD	1p34.1	BC001778	7389	ENSG00000126088	NM_000374	P06132
12592	UROS	10q26.2	J03824	7390	ENSG00000188690	NM_000375	P10746
25792	USB1	16q21	AK023216	79650	ENSG00000103005	NM_024598	Q9BQ65
30882	USE1	19p13.11	AF220052	55850	ENSG00000053501	NM_018467	Q9NZ43
12593	USF1	1q23.3	BC035505	7391	ENSG00000158773	NM_007122	P22415
23773	USF1P1	21q22.11		100151645	ENSG00000226501	NG_007657	
12594	USF2	19q13	AY007087	7392		NM_003367	Q15853
30494	USF3	3q13.2	AB095938	205717	ENSG00000176542	NM_001009899	Q68DE3
12597	USH1C	11p15.1	AB006955	10083	ENSG00000006611	NM_005709	Q9Y6N9
12599	USH1E	21q21					
16356	USH1G	17q25.1	AK091243	124590	ENSG00000182040	NM_173477	Q495M9
22433	USH1H	15q22-q23					
43724	USH1K	10p11.21-q21.1		101180907			
12601	USH2A	1q41	AF055580	7399	ENSG00000042781	NM_007123	O75445
24058	USHBP1	19p13.11	AK096028	83878	ENSG00000130307	NM_031941	Q8N6Y0
30904	USO1	4q21.1	AL832010	8615	ENSG00000138768	NM_003715	O60763
12607	USP1	1p31.3		7398	ENSG00000162607	NM_001017415	O94782
12618	USP2	11q23.3	AF079564	9099		NM_171997	O75604
48673	USP2-AS1	11q23.3		100499227	ENSG00000245248		
12626	USP3	15q22.3	AF073344	9960			Q9Y6I4
44140	USP3-AS1	15q22.31	AK093077	100130855	ENSG00000259248	NR_034080	
12627	USP4	3p21.31	U20657	7375	ENSG00000114316	NM_199443	Q13107
12628	USP5	12p13	U35116		ENSG00000111667		P45974
12629	USP6	17p13.2	X63547	9098	ENSG00000129204	NM_004505	P35125
16858	USP6NL	10p14	BC010351	9712	ENSG00000148429	NM_014688	Q92738
12630	USP7	16p13.2	Z72499	7874	ENSG00000187555		Q93009
12631	USP8	15q21.2	D29956	9101	ENSG00000138592	NM_005154	P40818
13987	USP8P1	6p21.33		100287272	ENSG00000214892		
12632	USP9X	Xp11.4	X98296	8239	ENSG00000124486	NM_004652	Q93008
12633	USP9Y	Yq11.221	Y13618	8287	ENSG00000114374	NM_004654	O00507
31741	USP9YP1	Yq11.222		387362	ENSG00000250951	NG_003171	
31742	USP9YP2	Yq11.222		387363	ENSG00000249501	NG_003172	
37739	USP9YP3	Yq11.223		387364	ENSG00000237023		
37740	USP9YP4	Yp11.2		387359	ENSG00000238154	NG_003168	
38418	USP9YP5	Yq11.222		100421217	ENSG00000249634		
38078	USP9YP6	Yq11.222		100462820	ENSG00000226116		
38079	USP9YP7	Yq11.222			ENSG00000224485		
38424	USP9YP8	Yq11.223		100421219	ENSG00000229416		
38435	USP9YP9	Yq11.23		100421220	ENSG00000232614		
38454	USP9YP10	Yq11.222		100421222	ENSG00000238135		
38460	USP9YP11	Yq11.23		100421224	ENSG00000226369		
38720	USP9YP12	Yq11.223			ENSG00000227871		
38721	USP9YP13	Yq11.223			ENSG00000224571		
38748	USP9YP14	Yq11.222			ENSG00000227494		
38751	USP9YP15	Yq11.222			ENSG00000233120		
38752	USP9YP16	Yq11.222			ENSG00000232744		
38753	USP9YP17	Yq11.223			ENSG00000229553		
38754	USP9YP18	Yq11.223			ENSG00000223407		
38755	USP9YP19	Yq11.23			ENSG00000225326		
38767	USP9YP20	Yq11.23			ENSG00000230854		
38757	USP9YP21	Yq11.23			ENSG00000227635		
38758	USP9YP22	Yp11.2			ENSG00000224408		
38759	USP9YP23	Yq11.222		100500798	ENSG00000223555		
38760	USP9YP24	Yq11.223			ENSG00000230814		
38761	USP9YP25	Yq11.223			ENSG00000224866		
38762	USP9YP26	Yq11.23			ENSG00000234744		
38763	USP9YP27	Yq11.222			ENSG00000235521		
38764	USP9YP28	Yq11.222			ENSG00000224151		
38765	USP9YP29	Yq11.223			ENSG00000232424		
38766	USP9YP30	Yq11.23			ENSG00000235004		
38775	USP9YP31	Yq11.23			ENSG00000229250		
38776	USP9YP32	Yq11.222			ENSG00000237616		
38777	USP9YP33	Yq11.23			ENSG00000232064		
38778	USP9YP34	Yq11.222		387361	ENSG00000233378		
38779	USP9YP35	Yq11.23			ENSG00000237467		
38780	USP9YP36	Yq11.23			ENSG00000229709		
12608	USP10	16q24.1	D80012	9100	ENSG00000103194		Q14694
31752	USP10P1	14q11.2		780779		NG_005813	
33272	USP10P2	14q11.1		780778		NG_005812	
12609	USP11	Xp11.3	U44839	8237	ENSG00000102226	NM_004651	P51784
20485	USP12	13q12.13	AL049221	219333	ENSG00000152484	NM_182488	O75317
39961	USP12-AS1	13q12.13			ENSG00000232162		
39962	USP12-AS2	13q12.13		100874071	ENSG00000230641		
12610	USP12P1	5q33-q34	AF022789	9959		NG_002822	
21410	USP12PX	Xq21.31		254700	ENSG00000226081	NG_002823	
23195	USP12PY	Yp11.2		359799	ENSG00000232927	NG_002824	
12611	USP13	3q26.33	U75362	8975	ENSG00000058056		Q92995
12612	USP14	18p11.32	U30888	9097		NM_005151	P54578
12613	USP15	12q14.1	AB011101	9958	ENSG00000135655	NM_006313	Q9Y4E8
12614	USP16	21q21	AF126736		ENSG00000156256		Q9Y5T5
37182	USP17L1	8p23.1		401447	ENSG00000230549	NM_001256873	Q7RTZ2
34434	USP17L2	8p23.1	BC156290	377630	ENSG00000223443	NM_201402	Q6R6M4
37175	USP17L3	8p23.1		645836	ENSG00000225327	NM_001256871	A6NCW0
37176	USP17L4	8p23.1		645402	ENSG00000236125	NM_001256874	A6NCW7
37177	USP17L5	4p16.1		728386	ENSG00000227140	NM_001242329	A8MUK1
37179	USP17L6P	4p16.1		391622	ENSG00000205946	NR_027279	Q6QN14
37180	USP17L7	8p23.1		392197	ENSG00000226430	NM_001256869	P0C7H9
37181	USP17L8	8p23.1		392188	ENSG00000237038	NM_001256872	P0C7I0
12615	USP17L9P	4p16.1	D38378	391627	ENSG00000251694		
44438	USP17L10	4p16.1		100287144	ENSG00000231396	NM_001256852	C9JJH3
44439	USP17L11	4p16.1		100287178	ENSG00000233136	NM_001256854	C9JVI0
44440	USP17L12	4p16.1		100287205	ENSG00000227551	NM_001256853	C9JPN9
44441	USP17L13	4p16.1		100287238	ENSG00000232399	NM_001256855	C9JLJ4
44442	USP17L14P	4p16.1		100287270	ENSG00000249482	NG_022047	
44443	USP17L15	4p16.1		100288520	ENSG00000223569	NM_001256894	C9J2P7
44444	USP17L16P	4p16.1		100287302	ENSG00000250231		
44445	USP17L17	4p16.1		100287327	ENSG00000249104	NM_001256857	D6RBQ6
44446	USP17L18	4p16.1		100287364	ENSG00000250844	NM_001256859	D6R9N7
44447	USP17L19	4p16.1		100287404	ENSG00000248920	NM_001256860	D6RCP7
44448	USP17L20	4p16.1		100287441	ENSG00000250745	NM_001256861	D6RJB6
44449	USP17L21	4p16.1		100287478	ENSG00000249811	NM_001256862	D6R901
44450	USP17L22	4p16.1		100287513	ENSG00000248933	NM_001256863	D6RA61
44451	USP17L23	4p16.1			ENSG00000250913		D6RBM5
44453	USP17L24	4p16.1		728369	ENSG00000232264	NM_001242327	Q0WX57
44452	USP17L25	4p16.1		728373	ENSG00000230430	NM_001242326	Q0WX57
44454	USP17L26	4p16.1		728379	ENSG00000229579	NM_001242328	Q0WX57
44455	USP17L27	4p16.1		728393	ENSG00000235780	NM_001242330	Q0WX57
44456	USP17L28	4p16.1		728400	ENSG00000231051	NM_001242331	Q0WX57
44457	USP17L29	4p16.1		728405	ENSG00000231637	NM_001242332	Q0WX57
44458	USP17L30	4p16.1		728419	ENSG00000228856	NM_001256867	Q0WX57
12616	USP18	22q11.2	AJ243526		ENSG00000184979		Q9UMW8
12617	USP19	3p21.31	AB020698	10869	ENSG00000172046	NM_006677	O94966
12619	USP20	9q34.2	AB023220		ENSG00000136878		Q9Y2K6
12620	USP21	1q23.3	AF177758	27005	ENSG00000143258		Q9UK80
12621	USP22	17p11.2	AB028986	23326	ENSG00000124422		Q9UPT9
12623	USP24	1p32.3	AB028980	23358	ENSG00000162402		Q9UPU5
42014	USP24P1	13q12.11			ENSG00000229375		
12624	USP25	21q21.1	AF170562	29761	ENSG00000155313		Q9UHP3
13485	USP26	Xq26.2	AF285593	83844	ENSG00000134588	NM_031907	Q9BXU7
13486	USP27X	Xp11.23	AW851065	389856	ENSG00000273820	XM_372213	A6NNY8
27249	USP27X-AS1	Xp11.23		158572	ENSG00000234390		
12625	USP28	11q23.2	AB040948	57646	ENSG00000048028		Q96RU2
18563	USP29	19q13.43		57663	ENSG00000131864		Q9HBJ7
20065	USP30	12q24.11	BC022094	84749	ENSG00000135093	NM_032663	Q70CQ3
40909	USP30-AS1	12q24.11		100131733	ENSG00000256262	NR_038996	
20060	USP31	16p12.2	AB033029	57478	ENSG00000103404	NM_020718	Q70CQ4
19143	USP32	17q23.3	AF533230	84669	ENSG00000170832	NM_032582	Q8NFA0
43570	USP32P1	17p11.2		162632	ENSG00000188933	NR_003190	
30751	USP32P2	17p11.2		220594	ENSG00000233327	NR_003554	
43576	USP32P3	17p11.2		347716	ENSG00000189423	NG_002719	
43577	USP32P4	17q23.2					
20059	USP33	1p31.1	AF383173	23032	ENSG00000077254	NM_015017	Q8TEY7
20066	USP34	2p15	AB011142	9736	ENSG00000115464		Q70CQ2
20061	USP35	11q13.4	AB037793	57558		XM_290527	Q9P2H5
20062	USP36	17q25.3	AB040886	57602		NM_025090	Q9P275
20063	USP37	2q35	AB046814	57695	ENSG00000135913	NM_020935	Q86T82
20067	USP38	4q31.21	AF211481	84640	ENSG00000170185	NM_032557	Q8NB14
20071	USP39	2p11.2	AF132955	10713	ENSG00000168883	NM_006590	Q53GS9
20069	USP40	2q37.1	AK001647	55230	ENSG00000085982	XM_114294	Q9NVE5
20070	USP41	22q11.21	AJ586979	373856	ENSG00000161133	XM_036729	Q3LFD5
20068	USP42	7p22.1	AK022759	84132	ENSG00000106346	XM_166526	Q9H9J4
20072	USP43	17p12	AK055188	124739		NM_153210	Q70EL4
20064	USP44	12q21.33	AK027434	84101		NM_032147	Q9H0E7
20080	USP45	6q16.2	AL832030	85015	ENSG00000123552	NM_032929	Q70EL2
20075	USP46	4q12	AK022614	64854	ENSG00000109189	NM_022832	P62068
43991	USP46-AS1	4q12	BX354350, CN313378	643783	ENSG00000248866		
20076	USP47	11p15.3	AK027362	55031	ENSG00000170242	NM_017944	Q96K76
18533	USP48	1p36.12	AF502942	84196	ENSG00000090686	NM_032236	Q86UV5
20078	USP49	6p21.1	AJ586139	25862	ENSG00000164663	NM_018561	Q70CQ1
20079	USP50	15q21.1	AI990110	373509			Q70EL3
23086	USP51	Xp11.21	BF741256	158880	ENSG00000247746	NM_201286	Q70EK9
29255	USP53	4q26	BC017382	54532	ENSG00000145390	XM_052597	Q70EK8
23513	USP54	10q22.2	AJ583820	159195	ENSG00000166348	NM_152586	Q70EL1
20294	USPL1	13q12.3	X59131	10208	ENSG00000132952	NM_005800	Q5W0Q7
17223	UST	6q25.1	AB020316	10090	ENSG00000111962	NM_005715	Q9Y2C2
40802	UST-AS1	6q25.1		100128176	ENSG00000227660	NR_038408	
12634	UTF1	10q26.3	AB011076	8433	ENSG00000171794		Q5T230
24477	UTP3	4q13.3	AL136590	57050	ENSG00000132467	NM_020368	Q9NQZ2
1983	UTP4	16q22.1	AB075868	84916	ENSG00000141076	NM_032830	Q969X6
18279	UTP6	17q11.2	AF116631	55813	ENSG00000108651	NM_018428	Q9NYH9
24329	UTP11	1p34.3	AF151852	51118	ENSG00000183520	NM_016037	Q9Y3A2
10665	UTP14A	Xq26.1	AF039694	10813	ENSG00000156697	NM_006649	Q9BVJ6
20321	UTP14C	13q14.3	D87455	9724	ENSG00000253797	NM_021645	Q5TAP6
25758	UTP15	5q13.2	AL831972	84135	ENSG00000164338	NM_032175	Q8TED0
24274	UTP18	17q21.33	AF151806	51096	ENSG00000011260	NM_016001	Q9Y5J1
17897	UTP20	12q23.2	AJ006778	27340	ENSG00000120800	NM_014503	O75691
28224	UTP23	8q24.11		84294	ENSG00000147679	NM_032334	Q9BRU9
28440	UTP25	1q32.2	BC022964	27042	ENSG00000117597	NM_014388	Q68CQ4
12635	UTRN	6q24.2	AK023675	7402	ENSG00000152818		P46939
12636	UTS2	1p36.23	AF104118	10911	ENSG00000049247	NM_006786	O95399
30894	UTS2B	3q28	AB116021	257313	ENSG00000188958	NM_198152	Q765I0
4468	UTS2R	17q25.3	AF140631	2837		NM_018949	Q9UKP6
12638	UTY	Yq11.221	AF000994	7404	ENSG00000183878	NM_182660	O14607
12640	UVRAG	11q13.5	X99050, AB012958	7405	ENSG00000198382	NM_003369	Q9P2Y5
29304	UVSSA	4p16.3	BC021930	57654	ENSG00000163945	NM_020894	Q2YD98
17729	UXS1	2q12.2	AK027244	80146	ENSG00000115652	NM_025076.3	Q8NBZ7
12641	UXT	Xp11.23	AF092737	8409	ENSG00000126756	NM_153477	Q9UBK9
49239	UXT-AS1	Xp11.23		100133957	ENSG00000267064		
25507	VAC14	16q22.1-q22.2	AK056433	55697	ENSG00000103043	NM_018052	Q08AM6
48605	VAC14-AS1	16q22.1	AK095020, DB487352	100130894	ENSG00000214353	NR_034083	
12642	VAMP1	12p13.31		6843	ENSG00000139190		P23763
12643	VAMP2	17p13.1		6844	ENSG00000220205		P63027
12644	VAMP3	1p36.23	BC003570	9341	ENSG00000049245	NM_004781	Q15836
12645	VAMP4	1q24.3	AF044310	8674	ENSG00000117533	NM_003762	O75379
12646	VAMP5	2p11.2	AF054825	10791	ENSG00000168899	NM_006634	O95183
11486	VAMP7	Xq28 and Yq12	AJ295938	6845	ENSG00000124333	NM_005638	P51809
12647	VAMP8	2p11.2	AF053233	8673	ENSG00000118640	NM_003761	Q9BV40
53817	VAMP9P				ENSG00000284516		
15512	VANGL1	1p13.1	AB075805	81839	ENSG00000173218		Q8TAA9
15511	VANGL2	1q23.2	AB033041	57216	ENSG00000162738	NM_020335	Q9ULK5
12648	VAPA	18p11.22		9218	ENSG00000101558		Q9P0L0
12649	VAPB	20q13.32	AF086628	9217	ENSG00000124164		O95292
12651	VARS	6p21.33	BC012808	7407	ENSG00000204394	NM_006295	P26640
21642	VARS2	6p21.33	AB067472	57176	ENSG00000137411	NM_020442	Q5ST30
19964	VASH1	14q24.3	AB028959	22846	ENSG00000071246	NM_014909	Q7L8A9
53215	VASH1-AS1	14q24.3		100506603	ENSG00000258301	NR_104184	
25723	VASH2	1q32.3	AK022567	79805	ENSG00000143494	NM_024749	Q86V25
18517	VASN	16p13.3	AY358299	114990	ENSG00000168140	NM_138440	Q6EMK4
12652	VASP	19q13.32		7408	ENSG00000125753		P50552
16919	VAT1	17q21.31	U18009	10493	ENSG00000108828	NM_006373	Q99536
29315	VAT1L	16q23.1	AB046796	57687	ENSG00000171724	NM_020927	Q9HCJ6
12657	VAV1	19p13.3		7409	ENSG00000141968		P15498
12658	VAV2	9q34.2		7410	ENSG00000160293		P52735
12659	VAV3	1p13.3	AF118886	10451	ENSG00000134215	NM_006113	Q9UKW4
40608	VAV3-AS1	1p13.3	AA425131, BG193383		ENSG00000230489		
12660	VAX1	10q25.3	AK127095	11023	ENSG00000148704	XM_301242	Q5SQQ9
12661	VAX2	2p13.3	Y17791	25806	ENSG00000116035		Q9UIW0
12662	VBP1	Xq28	U56833	7411	ENSG00000155959		P61758
12663	VCAM1	1p21.2	M60335	7412	ENSG00000162692	NM_001078	P19320
2464	VCAN	5q14.2-q14.3	X15998	1462	ENSG00000038427	NM_004385	P13611
40163	VCAN-AS1	5q14.3		105379054	ENSG00000249835		
12665	VCL	10q22.2	M33308	7414	ENSG00000035403	NM_003373, NM_014000	P18206
12666	VCP	9p13.3	AC004472	7415	ENSG00000165280	NM_007126	P55072
30897	VCPIP1	8q13.1	AB058753	80124	ENSG00000175073		Q96JH7
20352	VCPKMT	14q21.3	AK023982	79609	ENSG00000100483	NM_024558	Q9H867
12667	VCX	Xp22.31	AF167081	26609	ENSG00000182583	NM_013452	Q9H320
18158	VCX2	Xp22.31	AF159127	51480	ENSG00000177504	NM_016378	Q9H322
18159	VCX3A	Xp22.31	AF159128	51481	ENSG00000169059	NM_016379	Q9NNX9
31838	VCX3B	Xp22.31			ENSG00000205642		Q9H321
12668	VCY	Yq11.221	AF000979	9084	ENSG00000129864	NM_004679	O14598
31751	VCY1B	Yq11.221	BC056508	353513	ENSG00000129862	NM_181880	O14598
12669	VDAC1	5q31.1		7416	ENSG00000213585		P21796
12671	VDAC1P1	Xq21.1	AJ002428	642585	ENSG00000073905		
12670	VDAC1P2	Xp11.23	AJ012218	10064	ENSG00000213856		
37478	VDAC1P3	Xq21.31		100310838	ENSG00000234702	NG_013287	
12675	VDAC1P4	1q25.3	S75651	7418	ENSG00000235060	NG_007502	
12676	VDAC1P5	12q13.2	S75494	10187	ENSG00000270858	NG_000882	
37481	VDAC1P6	Yp11.2		359800	ENSG00000231341	NG_002825	
37482	VDAC1P7	3p12.3		100310839	ENSG00000213450	NG_013290	
37483	VDAC1P8	6q24.2		100310840	ENSG00000229036	NG_013291	
37484	VDAC1P9	1q23.1		391106	ENSG00000232366	NG_013292	
37479	VDAC1P10	1q41		643536	ENSG00000232809	NG_013293	
37480	VDAC1P11	9q22.32		100310841	ENSG00000237679	NG_013294	
39680	VDAC1P12	13q13.2		100874289	ENSG00000227254		
50515	VDAC1P13	2p21		100420568	ENSG00000232526	NG_023558	
12672	VDAC2	10q22.2	BC000165	7417	ENSG00000165637	NM_003375	P45880
12673	VDAC2P1	21q21.1		54015	ENSG00000214976	NG_000899	
32693	VDAC2P2	12p13.31		643996	ENSG00000255776		
51931	VDAC2P3	1p12		401959	ENSG00000213262		
51932	VDAC2P4	2q21.3		100420574	ENSG00000234682		
12674	VDAC3	8p11.21	AF038962	7419	ENSG00000078668		Q9Y277
20722	VDAC3P1	14q32.2		341965	ENSG00000271198		
12678	VDI	16		7420			
12679	VDR	12q13.11	J03258	7421	ENSG00000111424		P11473
12680	VEGFA	6p21.1	AB021221	7422	ENSG00000112715	NM_001025366	P15692
12681	VEGFB	11q13.1	BC008818	7423	ENSG00000173511	NM_003377	P49765
12682	VEGFC	4q34.3	BC035212	7424	ENSG00000150630	NM_005429	P49767
3708	VEGFD	Xp22.2	AJ000185	2277	ENSG00000165197	NM_004469	O43915
13639	VENTX	10q26.3	AF068006	27287	ENSG00000151650	NM_014468	O95231
30900	VENTXP1	Xp21.3	AF164963	139538	ENSG00000259849	NR_001559	P0C5K6
30901	VENTXP2	13q31.1		100287345	ENSG00000215037	NG_002909	
30902	VENTXP3	12q21.1		349814	ENSG00000257364	NG_002911	
30903	VENTXP4	3p24.1		152101	ENSG00000230465	NG_002906	
32214	VENTXP5	8p12		442384	ENSG00000253569	NG_005091	
32216	VENTXP6	8q21.11		552879	ENSG00000254105	NG_005090	
13638	VENTXP7	3p24.3	X74864	391518	ENSG00000236380	NR_002311	
25735	VEPH1	3q25.31-q25.32	AL713656	79674	ENSG00000197415	NM_024621	Q14D04
12949	VEZF1	17q22	D28118	7716	ENSG00000136451		Q14119
32320	VEZF1P1	3q29		647319	ENSG00000236229	NG_006550	
18258	VEZT	12q22	AF216644	55591	ENSG00000028203	NM_017599	Q9HBM0
12684	VGF	7q22.1	Y12661	7425	ENSG00000128564	NM_003378	O15240
20985	VGLL1	Xq26.3	AF137387	51442	ENSG00000102243	NM_016267	Q99990
20232	VGLL2	6q22.1	AY056583	245806	ENSG00000170162	NM_153453	Q8N8G2
24327	VGLL3	3p12.1	AF099505	389136	ENSG00000206538	NM_016206	A8MV65
28966	VGLL4	3p25.3-p25.2	D50911	9686	ENSG00000144560	NM_014667	Q14135
12687	VHL	3p25.3	L15409	7428	ENSG00000134086	NM_000551	P40337
30666	VHLL	1q22		391104	ENSG00000189030	NM_001004319	Q6RSH7
12690	VIL1	2q35	X12901	7429	ENSG00000127831	NM_007127	P09327
30906	VILL	3p22.2		50853	ENSG00000136059	NM_015873	O15195
12692	VIM	10p13	M14144	7431	ENSG00000026025	NM_003380	P08670
44879	VIM-AS1	10p13	BC078172	100507347	ENSG00000229124	NR_108061	
43891	VIM2P	6q22.32		100130535	ENSG00000220548	NG_022326	
12693	VIP	6q25.2		7432	ENSG00000146469		P01282
20347	VIPAS39	14q24.3	AK022925	63894	ENSG00000151445	NM_022067	Q9H9C1
12694	VIPR1	3p22.1	AH005329	7433	ENSG00000114812	NM_004624	P32241
40610	VIPR1-AS1	3p22.1			ENSG00000232354		
12695	VIPR2	7q36.3	CA449700, X95097	7434	ENSG00000106018	NM_003382	P41587
24500	VIRMA	8q22.1	AB037850	25962	ENSG00000164944	NM_015496	Q69YN4
12696	VIS1	2q14-q21	U56440	7435			
12697	VIT	2p22.2	AF063833	5212	ENSG00000205221		Q6UXI7
23663	VKORC1	16p11.2		79001	ENSG00000167397	NM_024006	Q9BQB6
21492	VKORC1L1	7q11.21		154807	ENSG00000196715	NM_173517	Q8N0U8
33182	VKORC1P1	Xp22.11		414355		NG_004115	
33183	VKORC1P2	1p32		414357		NG_004116	
12698	VLDLR	9p24.2		7436	ENSG00000147852	NM_003383	P98155
49621	VLDLR-AS1	9p24.2	AK092343, BC004474	401491	ENSG00000236404	NR_015375	
22082	VMA21	Xq28	AK096835	203547	ENSG00000160131	NM_001017980	Q3ZAQ7
33803	VMAC	19p13.3	BC110802	400673	ENSG00000187650	NM_001017921	Q2NL98
12702	VMD1	8q24.3		7438			
30387	VMO1	17p13.2	AF521892	284013	ENSG00000182853	NM_182566	Q7Z5L0
29559	VMP1	17q23.1		81671	ENSG00000062716	NM_030938	Q96GC9
13548	VN1R1	19q13.4	AF255342	57191	ENSG00000178201	NM_020633	Q9GZP7
19872	VN1R2	19q13.42	AF370359	317701	ENSG00000196131	NM_173856	Q8NFZ6
19867	VN1R3	16p11.2	AF336873	317702	ENSG00000180663	NG_005664	Q9BXE9
19871	VN1R4	19q13.42	AY114733	317703	ENSG00000228567	NM_173857	Q7Z5H5
19870	VN1R5	1q44	AY114735, AY312489	317705	ENSG00000197617	NM_173858	Q7Z5H4
13712	VN1R6P	19q13.42		653753	ENSG00000174677	NG_012999	
8496	VN1R7P	21p11.2	AF253314	100132759	ENSG00000275592	NG_002218	
8497	VN1R8P	21q11.2		54041	ENSG00000219280	NG_002647	
20257	VN1R9P	22q11.1		317691	ENSG00000276400	NG_002459	
13550	VN1R10P	6p22.1		387316	ENSG00000220758		
13551	VN1R11P	6p22.2		387317	ENSG00000219770		
18722	VN1R12P	6p22.2		387321	ENSG00000220581		
18723	VN1R13P	6p22.2		387322	ENSG00000216762		
18721	VN1R14P	6p22-p21		387320		NG_015634	
37327	VN1R15P	1q42.13		100312804			
37330	VN1R16P	1q44		100312805		NG_015663	
37331	VN1R17P	1q44		441931	ENSG00000235818	NG_011997	Q8TDU5
37334	VN1R18P	2p16.3	AC092650	100133087		NG_015956	
37328	VN1R19P	2q21.2		100312843			
37335	VN1R20P	3p25.1		100312775	ENSG00000233121		
37336	VN1R21P	3p25.1		100128368	ENSG00000224752	NG_015951	
37337	VN1R22P	4q25		100312844			
37338	VN1R23P	4q25		100312845			
37344	VN1R24P	7p11.2		100312781			
37345	VN1R25P	7p11.2		100312782	ENSG00000224947		
37346	VN1R26P	7p11.2		100312783			
37347	VN1R27P	7p11.2		100312784			
37348	VN1R28P	7p11.2		100312785	ENSG00000227182		
37349	VN1R29P	7p11.2		100312786			
37350	VN1R30P	7q11.21		100287919		NG_015953	
37351	VN1R31P	7q11.21		100312787	ENSG00000236284	NG_015645	
37352	VN1R32P	7q11.21		100312788	ENSG00000230361	NG_015646	
37353	VN1R33P	7q11.21		100288022	ENSG00000227426	NG_015943	
37354	VN1R34P	7q11.21		100129587	ENSG00000233173	NG_015947	
37355	VN1R35P	7q11.21		100312789	ENSG00000228660	NG_015647	
37356	VN1R36P	7q11.21		100312790	ENSG00000230639	NG_015648	
37357	VN1R37P	7q11.21		402273	ENSG00000213643	NG_015950	
37358	VN1R38P	7q11.21		100131065	ENSG00000235227	NG_015958	
37359	VN1R39P	7q11.21		100312791		NG_015649	
37360	VN1R40P	7q11.21		100312792	ENSG00000223845	NG_015650	
37361	VN1R41P	7q11.21		100312793		NG_015651	
37362	VN1R42P	7q11.21		100312794	ENSG00000223476	NG_015652	
37363	VN1R43P	7q11.21		100312795		NG_015653	
37364	VN1R44P	7		100312855		NG_015713	
37365	VN1R45P	8p11.21		100312796		NG_015654	
37366	VN1R46P	8p11.1		100131789	ENSG00000253611	NG_014057	
37367	VN1R47P	9p13.3	AL139008	100312797		NG_015655	
37368	VN1R48P	9p13.1		100312798	ENSG00000237487	NG_015656	
37369	VN1R49P	9q13		100312799		NG_015657	
37371	VN1R51P	9q22.33		100312801	ENSG00000228038	NG_015659	
37372	VN1R52P	9q22.33		100312802		NG_015660	
37373	VN1R53P	10p11.21		100312806	ENSG00000236313	NG_015664	
37374	VN1R54P	10q11.21		100312807	ENSG00000232109	NG_015665	
37375	VN1R55P	10q23.31		100312808		NG_015666	
37376	VN1R56P	11p15.4		100312774		NG_015632	
37377	VN1R57P	12q21.31		100312809		NG_015667	
37378	VN1R58P	13q11		100312810		NG_015668	
37379	VN1R59P	14q23.1		100312811		NG_015669	
37380	VN1R60P	15q11.2		100312812		NG_015670	
37381	VN1R61P	15q11.2		100312813		NG_015671	
37382	VN1R62P	15q11.2		100312814		NG_015672	
37383	VN1R63P	15q11.2		100312815		NG_015673	
