drug_name,BT084
ASS1,-0.6842
NFATC3,-0.6842
DHCR24,-0.6843
CTCFL,-0.6846
EYA1,-0.6851999999999999
Kinase anchoring proteins LOF,-0.6854
SA-94315,-0.6856
RARG,-0.6864
AKR1A1,-0.6867
CBS,-0.6868000000000001
FPGS,-0.6869
ACADS,-0.6869
Integrin subunits alpha LOF,-0.6878
zonisamide,-0.6883
avrainvillamide-analog-1,-0.6883
mesna,-0.6886
HPGD,-0.6888
PARL,-0.6889
CALU,-0.6892
ECD,-0.6892
eprosartan,-0.6892
CYP51A1,-0.6895
DBI,-0.6897
CDK1,-0.6898000000000001
FAM63A,-0.6899
ADSS,-0.69
citalopram,-0.6907
HY-11007,-0.6908
NFKBIL1,-0.6909000000000001
TLR2,-0.6912
ILF3,-0.6914
scopoline,-0.6916
SB-269970,-0.6918000000000001
AKT2,-0.6918000000000001
CYC1,-0.6919
bimatoprost,-0.6931
bucladesine,-0.6931999999999999
BRD-K91781484,-0.6931999999999999
PSMA8,-0.6933
BRD-K68783079,-0.6933
UBE2L6,-0.6937000000000001
MTTP,-0.6940000000000001
cinnarizine,-0.6940999999999999
GPR37,-0.6945
SERPINA5,-0.6945999999999999
PRKCE,-0.6948000000000001
ULK3,-0.6951
boldine,-0.6951
TRIB3,-0.6951
ZRANB2,-0.6951
HERC6,-0.6951999999999999
TM7SF2,-0.6954
TTR,-0.6954
GADD45B,-0.6962999999999999
RETSAT,-0.6966
penciclovir,-0.6968000000000001
LDN-193189,-0.6969
FADS3,-0.6973999999999999
olopatadine,-0.6978
HLI-373,-0.6984
JWH-015,-0.6984
SLK,-0.6987000000000001
BRD-A51929314,-0.6993
GPR34,-0.6993
UBASH3A,-0.6995
WNT10B,-0.6995999999999999
CYP20A1,-0.6998000000000001
GPR115,-0.6999
NUDT9,-0.7001000000000001
acebutolol,-0.7001999999999999
ginsenoside,-0.7001999999999999
PD-98059,-0.7003
geldanamycin,-0.7009000000000001
SRGAP2,-0.701
bulleyaconitine-a,-0.7017
CCL20,-0.7018000000000001
strophanthidin,-0.7018000000000001
RORC,-0.7019
sulforaphane,-0.7020000000000001
GABRG1,-0.7025
MSRA,-0.7025
PTPN6,-0.7026
phenazopyridine,-0.7028
"2',5'-dideoxyadenosine",-0.7028
UBL5,-0.7028
RNMT,-0.703
CSF3,-0.7031000000000001
busulfan,-0.7033
VGLL4,-0.7037
GW-441756,-0.7041
BRD4,-0.7044
GPR65,-0.7055
XRCC6,-0.7058
NTRK3,-0.7058
SKF-89976A,-0.706
tofacitinib,-0.7064
ellipticine,-0.7065
EIF2B2,-0.7067
torin-1,-0.7068000000000001
CBX6,-0.7071
cycloheximide,-0.7073
WDR6,-0.7073999999999999
TUBB2C,-0.7073999999999999
TSTA3,-0.7076
brucine,-0.7078
ETS2,-0.7081000000000001
GPX2,-0.7081999999999999
SCARB1,-0.7084
BNIP1,-0.7084
BI-2536,-0.7087
LYPLA1,-0.7089
cabergoline,-0.7093
SUV39H2,-0.7095
KDM1A,-0.7097
TNFSF13,-0.7098
NAGK,-0.7103
TNFAIP1,-0.7105
AG-490,-0.7105
nizatidine,-0.711
TNFSF4,-0.711
INHBE,-0.7115
MYLK2,-0.7118000000000001
POLR3C,-0.7120000000000001
MCM8,-0.7125
alprazolam,-0.7128
ASMTL,-0.7132
KDELR2,-0.7132
fipronil,-0.7132999999999999
PRDX2,-0.7132999999999999
PTPN6,-0.7134
guanabenz,-0.7134
cyclophosphamide,-0.7134999999999999
EBNA1BP2,-0.7136
TWS-119,-0.7139
labetalol,-0.7142000000000001
MK-2206,-0.7142000000000001
SEC24D,-0.7143
DCXR,-0.7143
acetylcholine,-0.7145999999999999
GATA2,-0.7148
parachlorophenol,-0.7152
ANKRD37,-0.7152
vincristine,-0.7156
THADA,-0.7161
mestranol,-0.7162999999999999
RPS3A,-0.7164
EXO-1,-0.7164
ergocryptine,-0.7168000000000001
GPBAR1,-0.7170000000000001
isoxsuprine,-0.7172
byssochlamic-acid,-0.7175
SP140L,-0.7176
LY-2183240,-0.7178
PAK1,-0.7181000000000001
edrophonium,-0.7189
POLR2K,-0.7189
LGMN,-0.7189
ZFP112,-0.7191
TCTA,-0.7192000000000001
BIRC2,-0.7197
BTG2,-0.7202
ZSCAN4,-0.7204
MLEC,-0.7208
VCAN,-0.721
KLF6,-0.7211
RFX6,-0.7212000000000001
BRD-K55186349,-0.7214
APOH,-0.7221
SLC25A5,-0.7227
PEX13,-0.7228
VKORC1,-0.723
NVP-AUY922,-0.7234
Aurora kinase inhibitor,-0.7234
levocabastine,-0.7236
AKAP13,-0.7237
ACY1,-0.7240000000000001
Serotonin receptor agonist,-0.7247
OTX1,-0.726
ITGB5,-0.7264
RFK,-0.7264
RYBP,-0.7271
NEK2,-0.7272
ASS1,-0.7273999999999999
SMAD4,-0.7275
RNGTT,-0.728
HSD17B7,-0.7283
CDC45,-0.7290000000000001
EIF3H,-0.7293000000000001
UGT1A1,-0.7293999999999999
SLC37A4,-0.7298
BRD-K30351863,-0.7299
rutin,-0.7302
SUCLA2,-0.7304999999999999
MTHFD1,-0.7306999999999999
BRD-K47448802,-0.7308
rotenonic-acid,-0.731
STK39,-0.731
glipizide,-0.7311
FGF2,-0.7312000000000001
RARA,-0.7312000000000001
AURKAIP1,-0.7315999999999999
tolcapone,-0.7315999999999999
PDS5A,-0.7317
bucladesine,-0.7317
amoxicillin,-0.7317
CIR1,-0.732
PIH1D1,-0.7321
FBP1,-0.7323000000000001
CAMK2D,-0.7326
SYK,-0.7326999999999999
IL13RA1,-0.7328
GRB10,-0.7341
CA12,-0.7343000000000001
ARNTL2,-0.7343000000000001
avrainvillamide-analog-5,-0.7353000000000001
CGS-21680,-0.7356
ITGAV,-0.7359
HEBP1,-0.7362000000000001
EWSR1,-0.7365
"4,5-dianilinophthalimide",-0.7367
FR-180204,-0.737
carprofen,-0.7378
EVL,-0.7384999999999999
MORF4L1,-0.7387
WAY-161503,-0.7387999999999999
clobetasol,-0.7393000000000001
ATP2C1,-0.7395999999999999
SMAD2,-0.74
BPHL,-0.7406
TAK-715,-0.7406999999999999
ZPBP2,-0.7406999999999999
GM2A,-0.7408
nafadotride,-0.7408
Merck60,-0.7411
IL13RA1,-0.7414000000000001
RASSF2,-0.7415
ALK,-0.7418
CYB561,-0.7418
PLA2G15,-0.742
MST1,-0.7422
arachidonamide,-0.7425
NASP,-0.7426999999999999
lomerizine,-0.7426999999999999
TG-101348,-0.7429000000000001
meclozine,-0.743
TCTN1,-0.743
SPAG7,-0.7433
bufalin,-0.7434999999999999
NDUFB8,-0.7439
TLR5,-0.7443000000000001
scopolamine,-0.7445
tyrphostin-AG-1296,-0.7445999999999999
PPP4C,-0.7454999999999999
RPS13,-0.7456
chlortetracycline,-0.7458
ADK,-0.7458
LSP1,-0.746
ZNF610,-0.7463
BATF3,-0.7464
zibotentan,-0.7468
lobendazole,-0.7469
SCH-58261,-0.7476999999999999
orciprenaline,-0.7478
EFCAB2,-0.7479
glycodeoxycholic-acid,-0.7484999999999999
picrotoxin,-0.7492
TTNPB,-0.7492
USP6NL,-0.7494
calcitriol,-0.7494
ABCA5,-0.7497
POLR2I,-0.7501000000000001
AFF1,-0.7502
RBM6,-0.7504000000000001
vincristine,-0.7505
SU-11652,-0.7505
POT1,-0.7506
ST13,-0.7508
maackiain,-0.7508
PRKAB2,-0.7514
GPRC5C,-0.7517
austricine,-0.7521
ifenprodil,-0.7522
KIN001-127,-0.7523000000000001
nialamide,-0.7528
PEX12,-0.7531
PI3K inhibitor,-0.7533
GPR101,-0.7533
ubenimex,-0.7536
AMPD2,-0.7539
biperiden,-0.754
WWOX,-0.7541
WIPF2,-0.7542
OSR2,-0.7542
salvinorin-a,-0.7545000000000001
SLC7A9,-0.7545000000000001
RNA Polymerase Enzymes LOF,-0.7547
BRD-K28452084,-0.7548
BLM,-0.7551000000000001
FOXJ2,-0.7552
WTAP,-0.7553
OXTR,-0.7554000000000001
oxprenolol,-0.7555
NAT10,-0.7559
MKI67IP,-0.7567
ARAP1,-0.7568
EZH2,-0.757
BIIB021,-0.7570999999999999
RASD1,-0.7573000000000001
DCPS,-0.7576999999999999
CDC25B,-0.7576999999999999
NET1,-0.7578
WYE-125132,-0.7579
phentermine,-0.7581
POLG2,-0.7582
RNASET2,-0.7584000000000001
RAN,-0.7585999999999999
flunarizine,-0.7591
bethanechol,-0.7594
PTTG1,-0.7594
MAPK13,-0.7595000000000001
RAC1,-0.7595999999999999
calpeptin,-0.7598999999999999
ICAM1,-0.7604000000000001
xanthoxyline,-0.7605
MKNK2,-0.7606
DAP,-0.7609
YK-4279,-0.7613
RAB3GAP1,-0.7614
KN-62,-0.7617
PDPK1,-0.7619
tibolone,-0.7629
cimaterol,-0.763
salbutamol,-0.7636
ranitidine,-0.7639
dasatinib,-0.764
VGLL4,-0.7643000000000001
KAT7,-0.7644
HRSP12,-0.7644
canrenoic-acid,-0.7646
EZH1,-0.765
AKAP8L,-0.765
ECH1,-0.765
clopidogrel,-0.7655
MAP2K5,-0.7659
ATP5D,-0.7661
thiazolidinecarboxylic-acid,-0.7662
TRIP13,-0.7669
praziquantel,-0.7672
scopolamine,-0.7678
tosufloxacin,-0.7681999999999999
ID3,-0.7687999999999999
FAM3C,-0.769
TLR8,-0.7691
APOC3,-0.7691
hippeastrine,-0.7693000000000001
SLC25A10,-0.7696999999999999
SLC2A4RG,-0.7701
PARN,-0.7705
BMS-536924,-0.7709
enrofloxacin,-0.7716
DDOST,-0.7716
ABCF2,-0.7719
VN1R2,-0.7722
TIMM22,-0.7724
naringenin,-0.7726999999999999
SLC11A2,-0.7729
DERL1,-0.773
JAK3,-0.7731
CCND3,-0.7734000000000001
cytosporone-b,-0.7734000000000001
SRC-kinase-inhibitor-I,-0.7737999999999999
CERS3,-0.7745000000000001
Y-27632,-0.7748999999999999
ZPBP2,-0.7748999999999999
LY-294002,-0.7752
NSC-23766,-0.7752
E2F5,-0.7754000000000001
POLR2I,-0.7755
L-701252,-0.7755
LY-16350,-0.7755
HDAC3-selective,-0.7759999999999999
ADAR,-0.7763
SMAD7,-0.7763
PIGB,-0.7765000000000001
IDH2,-0.7767000000000001
IRGM,-0.7768
ABCC3,-0.7768
SIB-1757,-0.7770999999999999
nifurtimox,-0.7778
PSEN2,-0.7787999999999999
Akt Signaling LOF,-0.7789
TP53,-0.7791
ITPK1,-0.7795000000000001
UBE2L3,-0.7795000000000001
RO-60-0175,-0.7805
GOLIM4,-0.7807
ampicillin,-0.7813
H-7,-0.782
MAGED1,-0.784
RALA,-0.784
GPR26,-0.7844
SYNE2,-0.7844
GBR-13069,-0.7847
PSB-069,-0.7848
phenazone,-0.7851
PDE4D,-0.7851
VEGFA,-0.7857999999999999
JOSD1,-0.7863
STK17A,-0.7863
OBAA,-0.7864
PFKL,-0.7865000000000001
vinpocetine,-0.7865000000000001
SSBP2,-0.7865000000000001
DUSP11,-0.7868
F11,-0.7868
rizatriptan,-0.7879
UCK2,-0.7879999999999999
MED7,-0.7883
docetaxel,-0.7889
acadesine,-0.7892
amitriptyline,-0.7892
GLUD1,-0.7893000000000001
SU-4312,-0.7894
LDHA,-0.7898000000000001
mifobate,-0.7898999999999999
CEBPG,-0.7898999999999999
OLIG3,-0.79
TNFRSF10B,-0.7903
SNS-314,-0.7908
EIF4B,-0.7908
VX-702,-0.7909
FOS,-0.7909999999999999
tramadol,-0.7909999999999999
ZNHIT3,-0.7923
GLRX,-0.7931999999999999
APRT,-0.7937000000000001
CO-102862,-0.7937000000000001
TAF15,-0.7937000000000001
propylpyrazole,-0.7938
LGR4,-0.7940999999999999
DYRK1A,-0.7940999999999999
SNRPD1,-0.7946
ZNF672,-0.7946
RPN1,-0.7948000000000001
CDK5,-0.7948999999999999
equol,-0.795
BCL2L11,-0.7953
HDAC3,-0.7955
GCK,-0.7955
RIT1,-0.7959
ISG20,-0.7959
MLN-8054,-0.7962
bicuculline,-0.7963
tizanidine,-0.7966
noretynodrel,-0.7966
PGBD1,-0.7968000000000001
GRB2,-0.7977
GSDMB,-0.7977
CSNK2B,-0.7977
BHMT,-0.7979999999999999
UGCG,-0.7983
POP4,-0.7985
KLF3,-0.7986
ADI1,-0.7987000000000001
ispinesib,-0.799
sulpiride,-0.799
MAFG,-0.7993000000000001
EI-247,-0.7994
AMD1,-0.7995
SNW1,-0.7997
SB-590885,-0.8003
HSD17B7,-0.8005
WNT1,-0.8005
CNPY3,-0.8012
MAPK14,-0.8016
YTHDF1,-0.8017
ascorbic-acid,-0.8018000000000001
NUP62,-0.8018000000000001
TPRKB,-0.8019
tacrine,-0.8020999999999999
SLC35A1,-0.8022
ACAA1,-0.8025
USP15,-0.8027
CTRB1,-0.8028
ATF6,-0.8029000000000001
PSMB7,-0.8029000000000001
UBE2D1,-0.8034
TC-2559,-0.8048000000000001
ZNF582,-0.8059000000000001
gatifloxacin,-0.8059000000000001
nafcillin,-0.8067
KIAA0196,-0.807
TBXA2R,-0.807
TRIM29,-0.8073
hydroquinine,-0.8075
HBE1,-0.8083
CRYZ,-0.8083
ipsapirone,-0.8084
OAS1,-0.8088
cefpodoxime,-0.8089
TCF4,-0.8093
GR-113808,-0.8095
SGPL1,-0.8097
SOCS4,-0.8098000000000001
PDHX,-0.8105
SIAH2,-0.8106
TMEM109,-0.8106
cabergoline,-0.8106
IL12B,-0.8109999999999999
WAY-213613,-0.8112
DIABLO,-0.8112999999999999
LDHB,-0.8112999999999999
fosinopril,-0.8114
ampiroxicam,-0.8116
RXRG,-0.8117
CROT,-0.8118000000000001
RO-04-5595,-0.8125
CYP24A1,-0.8127
GNG4,-0.8131
BMS-754807,-0.8131999999999999
RPL19,-0.8133
N6-cyclopentyladenosine,-0.8143
tandutinib,-0.8144
AMN-082,-0.8151999999999999
PDLIM1,-0.8155
ganciclovir,-0.8155
zeranol,-0.8155
FOXP3,-0.816
CHAF1B,-0.8161
ATG16L1,-0.8167
H-9,-0.8169
pifithrin,-0.8170999999999999
GAPDH,-0.8172
NTAN1,-0.8173
CSNK2A1,-0.818
KBTBD2,-0.8184999999999999
chenodeoxycholic-acid,-0.8187000000000001
troglitazone,-0.8193
GSTM1,-0.8197
POLR2A,-0.8208
fexofenadine,-0.8208
STK11,-0.8215
LRRK2,-0.8215
diprotin-a,-0.8220000000000001
HOXC4,-0.8222
ABHD4,-0.8223
tyrphostin-46,-0.8223999999999999
AKR1C1,-0.8223999999999999
ANXA7,-0.8226
fasudil,-0.8238
MITF,-0.8238
ITGB2,-0.8240999999999999
NSA2,-0.8240999999999999
piperacillin,-0.8243
IBC-293,-0.8251999999999999
dipropyl-dopamine,-0.8261
STO-609,-0.8264
PIK-90,-0.8265
FUT1,-0.8268000000000001
anisomycin,-0.8270000000000001
ARNTL,-0.8271
GPR107,-0.8271
naproxen,-0.8276
genipin,-0.8276
GNAI2,-0.8276
TNFRSF10B,-0.8277
RARB,-0.8278
IGFBP6,-0.8279000000000001
NDUFA13,-0.828
tipifarnib,-0.8281000000000001
IMPDH1,-0.8281000000000001
quinidine,-0.8281999999999999
PPP1R13B,-0.8283
CENPE,-0.8293
RAB7A,-0.8294
ABT-751,-0.83
F3,-0.83
PDX1,-0.8301999999999999
thiothixene,-0.8304
SNRNP70,-0.8306999999999999
ERAP1,-0.8309000000000001
PISD,-0.8316
FBXW11,-0.8317
CTH,-0.8318000000000001
PGRMC1,-0.8318000000000001
chelidonine,-0.8320000000000001
TRADD,-0.8320000000000001
HAVCR1,-0.8321999999999999
norethindrone,-0.8326
KRT19,-0.8332999999999999
TSC22D3,-0.8332999999999999
YEATS4,-0.8334
MMP7,-0.8334
BLZF1,-0.8334
EIF Proteins LOF,-0.8334999999999999
honokiol,-0.8334999999999999
GTF2I,-0.8336
RPA1,-0.8338
METTL1,-0.8342
danazol,-0.8345
COX5B,-0.8345
HN1L,-0.8345999999999999
MTOR,-0.8349
KARS,-0.835
TIPARP,-0.8354
montelukast,-0.8355
GPR61,-0.8362
DTYMK,-0.8362999999999999
EVL,-0.8365
PJA1,-0.8366
TCPOBOP,-0.8371999999999999
CGS-15943,-0.8371999999999999
CHIC2,-0.8373
AVA,-0.8373999999999999
RGS4,-0.8378
GAS7,-0.8378
MAFG,-0.8382999999999999
CKS1B,-0.8389
metformin,-0.8390000000000001
CCBL1,-0.8391
SLC25A6,-0.8395
MDL-29951,-0.8395
CS,-0.8397
BRD-K58033748,-0.8403
ZSWIM2,-0.8403
chaetocin,-0.8405
CFL1,-0.8415
SRC inhibitor,-0.8416
STMN1,-0.8418000000000001
PRKACA,-0.8426
CS-110266,-0.8428
UBL5,-0.8428
EIF2B3,-0.843
efavirenz,-0.8432999999999999
HNF1A,-0.8434
PIK3R4,-0.8434
QDPR,-0.8436
FGG,-0.8436
TUL-XXI039,-0.8438
EIF4EBP1,-0.8442000000000001
GW-9508,-0.8443
BAD,-0.8445
AKAP11,-0.8445
GPR142,-0.8445999999999999
FZD4,-0.8451000000000001
ARFRP1,-0.8451000000000001
acamprosate,-0.8451000000000001
ZSTK-474,-0.8454999999999999
RPS6KB2,-0.8456
homoharringtonine,-0.846
albendazole,-0.846
CCDC90A,-0.8462000000000001
BIK,-0.8464
RAD54L,-0.8464
ARL4C,-0.8466
HLA-DRA,-0.8466
ERAP2,-0.8468000000000001
RCHY1,-0.8477
MECP2,-0.8478
piribedil,-0.8478
BP-554,-0.848
mebendazole,-0.8482999999999999
CLK2,-0.8484
azithromycin,-0.8486
SB-205607,-0.8487
OVOL2,-0.8488
WZ-3146,-0.8489
erlotinib,-0.8489
LRRC18,-0.8490000000000001
ZBTB5,-0.8491
UNC13B,-0.8501000000000001
sulmazole,-0.8503000000000001
NDUFC2,-0.8508
PHF1,-0.8518000000000001
TRAF7,-0.852
ARHGEF12,-0.8521
azacitidine,-0.8527
KU-0063794,-0.8538
RNGTT,-0.8539
isoeugenol,-0.8543999999999999
OGFOD1,-0.8545
E2F4,-0.8547
erythrosine,-0.8548
picrotoxin,-0.855
TXNL4B,-0.8552
NNC-63-0532,-0.8553000000000001
IL10,-0.8554
RSU1,-0.8556
XPR1,-0.8556
ATF3,-0.856
DOK4,-0.8562000000000001
benidipine,-0.8562000000000001
tetradecylthioacetic-acid,-0.8563
ABCC2,-0.8565999999999999
NT5E,-0.8569
METRN,-0.8572
AGL,-0.8582
PLCB3,-0.8586
PRR15L,-0.8586
PLA2G12B,-0.8586
CP466722,-0.8588
BLVRB,-0.8589
AGPAT2,-0.8592
STXBP1,-0.8597
GADD45A,-0.8602
CTDSP1,-0.8603000000000001
PDHB,-0.8604999999999999
dantron,-0.8606999999999999
erythromycin,-0.8611
TFF2,-0.8614
YY1,-0.8617
INTS12,-0.8619
HIF1AN,-0.8626999999999999
ZRANB2,-0.8626999999999999
SU-6656,-0.8626999999999999
SC-68376,-0.863
S1PR3,-0.8632
CDK7,-0.8632
RPF1,-0.8634000000000001
XPNPEP3,-0.8637999999999999
RX-821002,-0.8639
ZNF658,-0.8640000000000001
LTA4H,-0.8642
NUP93,-0.8644
CLK3,-0.8644
temefos,-0.8647
TIMP2,-0.865
QDPR,-0.865
mephentermine,-0.8661
genistein,-0.8661
STK3,-0.8661
SLC16A4,-0.8664000000000001
PBK,-0.8668
RDBP,-0.8673000000000001
MAPKAPK3,-0.8675
IRF5,-0.8676
KIF9,-0.8676
NSFL1C,-0.868
ML-3163,-0.868
nicotinamide,-0.8682
cetirizine,-0.8695999999999999
ASRGL1,-0.8701000000000001
ADH5,-0.8708
NR2F1,-0.8709
POLR3D,-0.8714
amisulpride,-0.8715999999999999
SLC25A15,-0.8715999999999999
ipratropium,-0.8715999999999999
BRD-K00313977,-0.8717
NET1,-0.8717
ATG7,-0.8717
GALT,-0.8719
NFE2L2,-0.8722
TATDN2,-0.8722
PP-30,-0.8723000000000001
MECP2,-0.8723000000000001
SFMBT1,-0.8723000000000001
TJP1,-0.8724
oxindole-I,-0.8728
FABP1,-0.8729
bosutinib,-0.8733
3-matida,-0.8734000000000001
GPC1,-0.8741
W-5,-0.8743000000000001
SLC35F2,-0.8745999999999999
FBXL20,-0.8747
mofezolac,-0.8751000000000001
torin-2,-0.8752
CALM2,-0.8756999999999999
ribavirin,-0.8759
SDHB,-0.8763
PHF15,-0.8764
MLLT6,-0.8769
riluzole,-0.8771
AGT,-0.8773000000000001
cefoxitin,-0.8776
PLK1,-0.8783
NR1H3,-0.8784000000000001
RAB27A,-0.8786
CCNL1,-0.8787
TNFRSF10A,-0.8789
TFG,-0.8791
VU-0366037-2,-0.8792
MCL1,-0.8795999999999999
digitoxin,-0.8798
EIF4E,-0.8798
CBR3,-0.8798
PTPRK,-0.88
FAM120A,-0.8804000000000001
isradipine,-0.8806
KLHL9,-0.8808
SETDB1,-0.8808
MRPL18,-0.8809
helveticoside,-0.8812000000000001
ticlopidine,-0.8823000000000001
FLI1,-0.8824
PIM1,-0.8825
pazufloxacin,-0.8826
SNX7,-0.8826
EXT1,-0.8829
saracatinib,-0.8842
velnacrine,-0.8842
ZNF296,-0.8847
PRPF4,-0.8855
NEU1,-0.8856999999999999
NQO1,-0.8858
varenicline,-0.8861
paclitaxel,-0.8863
MTOR inhibitor,-0.8865000000000001
cortisone,-0.8865000000000001
GPR141,-0.8865999999999999
CLK1,-0.8865999999999999
CRELD2,-0.8868
diethylstilbestrol,-0.8869
VPS72,-0.8874
ECHS1,-0.8876000000000001
mepacrine,-0.8876999999999999
PIP4K2B,-0.8878
TOP2B,-0.8881999999999999
FTI-276,-0.8881999999999999
tozasertib,-0.8883
tianeptine,-0.8885
ZNF366,-0.8885
cilostamide,-0.8895000000000001
OGG1,-0.8895000000000001
1-phenylbiguanide,-0.8898
APOBEC3H,-0.8904000000000001
docetaxel,-0.8908
pentobarbital,-0.8909
PTPN22,-0.8909
nateglinide,-0.8918
PRPF4B,-0.8920999999999999
CHCHD7,-0.8926000000000001
ELF3,-0.8926999999999999
IRF2,-0.8926999999999999
TAF12,-0.8935
IL10RB,-0.8935
tubaic-acid,-0.8936
Tubulin inhibitor,-0.8937
P4HTM,-0.8937
EDEM1,-0.894
atracurium,-0.8942
IGF-1 inhibitor,-0.8945000000000001
USP1,-0.8946999999999999
HORMAD2,-0.895
benzohydroxamic-acid,-0.895
LRP10,-0.8954000000000001
SF1,-0.8955
GCLM,-0.8957999999999999
BRD-K76211160,-0.8961
BRD-K49061529,-0.8964
MLLT6,-0.8966
dexchlorpheniramine,-0.8976000000000001
Cyclo-[Arg-Gly-Asp-D-Phe-Val],-0.8976999999999999
ADH5,-0.8979
testosterone,-0.8984000000000001
CARS,-0.8984000000000001
NAA50,-0.8986
KIF20A,-0.8987999999999999
LSM5,-0.8989
hexylcaine,-0.8989
AKR7A2,-0.8993000000000001
Protein synthesis inhibitor,-0.8995000000000001
ZNF597,-0.8998999999999999
NDRG1,-0.9003
rifampicin,-0.9006000000000001
ID2,-0.9013
forskolin,-0.9013
STAT1,-0.9014
MYO10,-0.9014
IGFBP7,-0.9016
ALDH1A3,-0.9017000000000001
LTBR,-0.9025
ARG2,-0.9026000000000001
M6PR,-0.9028
emetine,-0.9029
ACTR3,-0.9039
ST6GALNAC2,-0.904
baccatin-III,-0.9045000000000001
LE-300,-0.9051
XPO7,-0.9051
ZNF673,-0.9056000000000001
epothilone-a,-0.9056000000000001
PSB-1115,-0.9057
SYF2,-0.9064
diltiazem,-0.9075
HSPB9,-0.9079
narciclasine,-0.9079999999999999
podophyllotoxin,-0.9081
GLRX,-0.9083
QPRT,-0.9084
cosmosiin,-0.9084
emetine,-0.9086
cefotaxime,-0.9087000000000001
NF2,-0.9089
PEX19,-0.9091
guanabenz,-0.9094
minoxidil,-0.9098
L-670596,-0.9109999999999999
PPP3CA,-0.9113
TLE2,-0.9115000000000001
COX5A,-0.9116
TUBD1,-0.9117000000000001
PF-04217903,-0.9123
COQ3,-0.9123
CDK11B,-0.9123
LPAR2,-0.9125
TFAP4,-0.9134
modafinil,-0.9135
CASD1,-0.9136
GSK-1070916,-0.9142
FOXA3,-0.9144
GDC-0941,-0.9147
CAT,-0.9159
HSPB1,-0.9162
PCSK7,-0.9165000000000001
sulindac,-0.9168999999999999
alitretinoin,-0.9177
RBMX,-0.9179999999999999
gitoxigenin,-0.9186
VKORC1,-0.9187000000000001
NVP-TAE684,-0.9187000000000001
TNFRSF19,-0.9189
SORD,-0.9189
prostaglandin-e1,-0.9195
DPYD,-0.9196
PPT1,-0.9196
POLB,-0.9198999999999999
DMTF1,-0.92
Nucleoporin LOF,-0.92
SD-169,-0.9201
biperiden,-0.9203
DCTN6,-0.9205
CDH3,-0.9205
etilefrine,-0.9207
LSM2,-0.9209999999999999
HIGD2A,-0.9213
GPR65,-0.9218000000000001
WRB,-0.9218000000000001
mafenide,-0.9231999999999999
UBE3B,-0.9236
PLAU,-0.9237000000000001
LRRC32,-0.924
carteolol,-0.9242
GPR141,-0.9248999999999999
oxfendazole,-0.9251
FAT1,-0.9253
CDX1,-0.9255
VHL,-0.9259999999999999
FANCG,-0.9262
ARF6,-0.9262999999999999
IKBIP,-0.9262999999999999
RO-25-6981,-0.9265000000000001
CDC7,-0.9268000000000001
IP6K1,-0.9268000000000001
L-BSO,-0.927
OXCT1,-0.927
BAK1,-0.9275
ELF4,-0.9276000000000001
PLK2,-0.9278
CAY-10578,-0.9281999999999999
SMNDC1,-0.9289000000000001
RBBP6,-0.9293
AKR1C1,-0.9294
KIN001-242,-0.9297
CRYAA,-0.9299
ZNF791,-0.93
IL18,-0.9301
PTTG1,-0.9301999999999999
IRS2,-0.9309999999999999
SUCLG2,-0.932
Mediator complex LOF,-0.932
PML,-0.9329000000000001
sulfacetamide,-0.9334
MTX2,-0.9339
MK-5108,-0.9353
UBR7,-0.9359000000000001
PRDM4,-0.9359000000000001
herniarin,-0.9359000000000001
CTTN,-0.9361
PLXNA2,-0.9366
n-formylmethionylalanine,-0.9367
ACADM,-0.9367
ZGPAT,-0.9368000000000001
S100A13,-0.937
Mitochondrial complex IV LOF,-0.937
OSI-027,-0.937
TIMM17B,-0.937
methapyrilene,-0.9372
GGH,-0.9373
MED6,-0.9377
CD44,-0.9377
NDUFB5,-0.9379000000000001
midodrine,-0.9383
cinanserin,-0.9386
tyrphostin-AG-126,-0.9387000000000001
ILF3,-0.9388
ERG,-0.9389
DMBI,-0.9390000000000001
veliparib,-0.9403
NVP-BEZ235,-0.9412
MRPL19,-0.9415
evodiamine,-0.9415
ATIC,-0.9417
RFC2,-0.9419
GFPT2,-0.9425
TYK2,-0.9433
IFRD2,-0.9437000000000001
DSG2,-0.9438
mocetinostat,-0.9440000000000001
FSD1,-0.9453
ZNF449,-0.9453
NDUFA1,-0.9454
PANK2,-0.9456
PRKD2,-0.9457
cephaeline,-0.9458
FHL2,-0.9459000000000001
CES1,-0.946
GSK-1059615,-0.9460999999999999
PRPSAP2,-0.9462
KRT25,-0.9475
bisacodyl,-0.9477
INTS3,-0.9481
verrucarin-a,-0.9483
CCNF,-0.9488
ARG1,-0.9490000000000001
G2E3,-0.9490999999999999
QL-X-138,-0.9495999999999999
ADRB2,-0.9506999999999999
homoharringtonine,-0.9506999999999999
TNIP1,-0.9508
1-monopalmitin,-0.9508
HMGCR,-0.9514
TIMP1,-0.9515
cobalt(II)-chloride,-0.9515
COX5B,-0.9523
emetine,-0.9523999999999999
fenofibrate,-0.9529000000000001
TSN,-0.953
tetramethylsilane,-0.9531000000000001
DNMT3A,-0.9531999999999999
SCAND1,-0.9533
ADRB2,-0.9537
bucladesine,-0.9539
metaxalone,-0.9544
HA-1004,-0.9545
G6PD,-0.9545
AES,-0.955
NOL3,-0.9559000000000001
BCL7B,-0.9562
ANXA1,-0.9562999999999999
IGF1R,-0.9564
FBXO21,-0.9569
